-1.311856755628995966e-02,5.704775743630693396e-01,-6.720082247789757046e-01,-1.116523165139689244e-01,-6.792046803064517579e-01,-4.727284828285018697e-02,-2.251800795616874448e-02,2.597638092242057772e-01,-5.377824768603294281e-01,1.605154070970461477e-01,1.000000000000000000e+00
2.090227719780227145e-01,8.592775649710368002e-01,-8.371812633503608048e-01,-9.677153300927112678e-01,-4.888183669318934554e-01,-8.211940038347018689e-01,-9.602986536167652798e-03,7.631062686688899754e-01,-8.791386954699447198e-01,-8.473125249572956985e-01,1.000000000000000000e+00
-5.571613641591216526e-01,-9.859717193705399563e-01,8.674197968068593501e-02,-8.421815365170526313e-01,9.653917993472849179e-01,-6.272326101411266341e-01,-3.292550555447896210e-01,6.778342173380523805e-01,7.733056182349568042e-01,6.901975216846337746e-01,-1.000000000000000000e+00
7.331361327802244920e-01,1.863709071533513617e-01,5.136820212702588595e-01,6.969307392073138541e-01,-2.259566683375744678e-01,8.256675377304618646e-01,3.843473963402916915e-01,1.810227628444606995e-01,3.847710717598272767e-01,-1.285541284354317082e-01,1.000000000000000000e+00
-8.421947472962691972e-01,6.281731690958566316e-01,-8.523787628930851179e-01,-7.826719292072036316e-01,-8.928084639537838818e-01,-9.908204956176177580e-01,-3.963244438037247797e-01,9.872616816134406337e-01,-9.827953833381579685e-01,3.491527189682431809e-01,-1.000000000000000000e+00
2.590268501971804138e-01,-8.772519550519044529e-01,5.454046374553320753e-01,-5.950884792889334918e-01,7.628469190539161060e-01,6.938782015077196164e-01,1.053824060341147506e-01,9.645474565121132660e-01,5.970753533842800831e-01,-6.649323331069345588e-01,-1.000000000000000000e+00
-7.022749458516592824e-01,-6.080414672575761292e-01,-6.616368903309651772e-01,-4.632101167223728333e-01,1.952506739496503996e-01,-9.248344014139857627e-01,-3.709867241911495306e-01,1.726285559787594515e-01,-3.476650197407672449e-01,9.041789688075562159e-01,-1.000000000000000000e+00
4.757638282527107410e-01,9.022922986275668800e-01,-8.202176816670501136e-01,-9.437914666608983039e-01,-2.574244177767608388e-01,-9.242343317578550765e-01,6.466458609966733995e-02,-4.858911212742262897e-01,-7.992260629044668496e-01,-4.835802752442061037e-01,1.000000000000000000e+00
-9.666888304095910822e-01,-3.069547768229193840e-01,-8.884137947062923368e-01,-8.289643504622130621e-01,-6.918626266573493222e-01,-9.985370894782775730e-01,-6.373718051432800680e-01,9.864062771626602721e-01,-9.750608242937224279e-01,8.994315543118384104e-01,-1.000000000000000000e+00
-4.390739169128168862e-01,8.568874588705565065e-01,-7.654907705108903171e-01,-5.638569236322333866e-01,-9.294491835310747518e-01,-8.895594718523345268e-01,-1.213740979478644261e-01,9.689471188834788418e-01,-9.655920501632204722e-01,-2.989273692625920020e-01,-1.000000000000000000e+00
