-5.353462375272369927e-02,-7.318502860667456256e-01,-2.075855042762024261e-01,4.260909693549116417e-01,-7.423346656101822427e-01,-3.706037676562135563e-01,3.484535280953940939e-01,-6.716495955859361211e-02,-3.325985180750214987e-01,-8.957957256912084387e-02,-1.000000000000000000e+00
-9.355198544073738409e-01,8.950803263142097510e-01,-9.576058720363822552e-01,8.812300569979225617e-01,3.538304122820413178e-01,-3.976550390422825543e-01,4.002604480242232809e-01,-9.773791917210038482e-01,9.874127273137107696e-01,-8.678235015468285241e-01,1.000000000000000000e+00
6.884803645174731868e-01,-9.629877995132759549e-01,-6.933524706108840086e-01,9.829919228380549212e-01,-9.864394729372178983e-01,-7.296452035748046162e-03,4.321950350089035497e-01,8.682599191868703992e-01,-7.529883260149808910e-01,6.412773836292571250e-01,-1.000000000000000000e+00
8.450467370681722379e-01,-6.206068097541307393e-01,5.123807060870113617e-01,-9.192801350061817756e-01,-3.798317555469463147e-02,5.082434006550862193e-01,-1.529177734635851493e-01,7.102612116134604525e-01,-4.892155061255459847e-01,-1.890478715514819774e-01,-1.000000000000000000e+00
5.066129299219995774e-01,-9.073033727115056291e-01,-6.878853690401823817e-01,9.602203671197048207e-01,-9.627658371738211374e-01,-4.122140858148112819e-02,3.964940164404609502e-01,6.978324967238215271e-01,-5.139995809133769411e-01,4.217627599287882001e-01,-1.000000000000000000e+00
5.446687682576372147e-01,-9.968255189671697547e-01,9.962674729662367168e-02,9.751394307318981269e-01,-9.970404429234527299e-01,-6.882210965755801713e-01,6.247809843969610588e-01,8.919549176939302049e-01,-9.864548113603065493e-01,8.461485463665779916e-01,-1.000000000000000000e+00
9.972411935624850843e-01,-9.867710857868613461e-01,8.383614687077569627e-01,-9.068983923130611302e-01,-8.791304567267609338e-01,8.679500707836611539e-01,-3.407690001799044688e-01,9.977429068904736242e-01,-9.839619826820213966e-01,7.476966593403348016e-01,-1.000000000000000000e+00
9.190502500961414967e-01,-2.699870185590221294e-01,-7.595625087884748661e-01,4.388907715775916540e-01,-5.186048370918053818e-01,8.538466997669663661e-01,-1.731934930314033005e-01,8.691584882002930668e-01,5.141962955798173862e-01,-8.722392470082700189e-02,-1.000000000000000000e+00
-5.344862673499922723e-01,9.464951161627163101e-01,-9.599911553618490911e-01,5.624247827991254445e-01,7.010172998926375021e-01,5.207870508402899778e-01,2.237439032980057668e-02,-8.748393997309279468e-01,9.931709514641530179e-01,-8.787806563374038760e-01,1.000000000000000000e+00
3.707087370811671945e-01,-9.618367680775318229e-01,-6.444946440468583004e-01,9.830195366561115256e-01,-9.856619812376958834e-01,-3.523664128833293718e-01,5.205610060902533531e-01,7.067595053638017211e-01,-7.623513037632078104e-01,5.867640843200536693e-01,-1.000000000000000000e+00
-5.983062650623053313e-01,7.665707650704366438e-01,-9.621205554282531436e-01,9.187179230342182867e-01,-4.920034856161877718e-02,1.928653230799622642e-01,2.516652015263072251e-01,-8.041802581406395367e-01,9.740860736734106018e-01,-7.303685761592236814e-01,1.000000000000000000e+00
8.792681844786072176e-01,5.853897703428724286e-01,-1.498154806762503621e-01,-9.593646758308180811e-01,7.858155178097118165e-01,8.726270969426286328e-01,-4.358078106740292390e-01,5.200168192994458760e-01,7.662707655210385660e-01,-6.782713557305222185e-01,-1.000000000000000000e+00
9.630026876629466104e-01,7.241260400683662279e-01,-3.642216831184857395e-01,-9.667567212078578276e-01,8.474296504095516491e-01,9.607050986092968703e-01,-5.893652862795107916e-01,7.958847936414727986e-01,8.679585423956894807e-01,-6.845729915668838927e-01,-1.000000000000000000e+00
9.628110121917063946e-01,-6.756290385713964453e-01,-8.811541068185683168e-01,9.186431567769877127e-01,-8.881897615788389988e-01,8.910132490962807683e-01,-9.863357752163692815e-02,9.640860038988970926e-01,2.595605272674702535e-01,3.399732438650228117e-01,-1.000000000000000000e+00
6.693881955909002368e-01,-9.959215473040926581e-01,-8.885392385858656983e-01,9.997866616845790810e-01,-9.994972536943390606e-01,-3.665407179391754200e-01,6.815072415066911748e-01,9.530002301549376220e-01,-9.344950479225672124e-01,9.055481344237701347e-01,-1.000000000000000000e+00
-3.002655056219467045e-01,6.475863803318424594e-01,-7.936036931438061881e-01,1.713069546995201198e-01,3.276893862300271909e-01,2.373879155905593008e-01,1.003905374032203063e-01,-6.835766203065188895e-01,9.126736370685739619e-01,-7.263081284145087579e-01,1.000000000000000000e+00
4.229566168907754609e-01,-3.481792723253842037e-01,-9.341666248553799345e-01,9.747004820117922685e-01,-8.568596140795928795e-01,4.454531403864242511e-01,2.502977410626867627e-01,4.278046116735200188e-01,6.769698431072324052e-01,-4.940933849739642669e-02,1.000000000000000000e+00
